OBJECTID,Join_Count,TARGET_FID,plotid,center_lon,center_lat,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Water>irrigation ditch,grass,Water>rivers/stream,Impervious Surface (no building),Wetlands,Water>lake/ponded/container,cultivated vegetation,Bare Ground,Building,Trees_CanopyCover,unknown,bush/scrub,shadow,shape,shape,shape,shape,shape,shape,shape,shape,shape_12_13_14_15_16_17_18_19_2,Water>treated pool,shape_12_13_14_15_16_17_18_19_3,shape_12_13_14_15_16_17_18_19_4,shape_12_13_14_15_16_17_18_19_5,shape_12_13_14_15_16_17_18_19_6,shape_12_13_14_15_16_17_18_19_7,shape_12_13_14_15_16_17_18_19_8,shape_12_13_14_15_16_17_18_19_9,shape_12_13_14_15_16_17_18_1_10,shape_12_13_14_15_16_17_18_1_11,shape_12_13_14_15_16_17_18_1_12,plotid 1,center_lon 1,center_lat 1,shape 1,size_m 1,sample_points 1,flagged 1,flagged_reason 1,confidence 1,collection_time 1,analysis_duration 1,common_securewatch_date 1,total_securewatch_dates 1,Land_Cover_Elements_Water_irr_1,grass 1,Land_Cover_Elements_Water_riv_1,Land_Cover_Elements_Impervious1,Wetlands 1,Land_Cover_Elements_Water_lake1,Land_Cover_Elements_cultivated1,Land_Cover_Elements_Bare_Grou_1,Building 1,Land_Cover_Elements_Trees_Can_1,unknown 1,Land_Cover_Elements_bush_scrub_,shadow 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape_12_13_14_15_16_17_18_1_13,Land_Cover_Elements_Water_tre_1,shape_12_13_14_15_16_17_18_1_14,shape_12_13_14_15_16_17_18_1_15,shape_12_13_14_15_16_17_18_1_16,shape_12_13_14_15_16_17_18_1_17,shape_12_13_14_15_16_17_18_1_18,shape_12_13_14_15_16_17_18_1_19,shape_12_13_14_15_16_17_18_1_20,shape_12_13_14_15_16_17_18_1_21,shape_12_13_14_15_16_17_18_1_22,shape_12_13_14_15_16_17_18_1_23,x,y
177,1,177,2228,-97.75522000,30.51520100,,100.00000000,100,false,,95,7/16/2023 12:35:00 AM,200.6 secs,,0,0,11.00000000,0,4.00000000,0,0,0,30,17,7.00000000,0,24,7,,,,,,,,,,,,,,,,,,,,,2228,-97.75522000,30.51520100,,100.00000000,100,false,,95,7/16/2023 12:35:00 AM,200.6 secs,,0,0,11.00000000,0,4.00000000,0,0,0,30,17,7.00000000,0,24,7,,,,,,,,,,,,,,,,,,,,,-97.7552200001398,30.5152010002749
178,1,178,2229,-97.75522000,30.51969700,,100.00000000,100,false,,97,7/16/2023 12:43:00 AM,477.5 secs,,0,0,24.00000000,0,21.00000000,0,0,0,0,29,5.00000000,0,0,21,,,,,,,,,,,,,,,,,,,,,2229,-97.75522000,30.51969700,,100.00000000,100,false,,97,7/16/2023 12:43:00 AM,477.5 secs,,0,0,24.00000000,0,21.00000000,0,0,0,0,29,5.00000000,0,0,21,,,,,,,,,,,,,,,,,,,,,-97.7552200001398,30.5196970001955
179,1,179,2230,-97.75522000,30.52419400,,100.00000000,100,false,,95,7/16/2023 12:48:00 AM,317.8 secs,,0,0,9.00000000,0,26.00000000,0,0,0,0,31,10.00000000,0,0,24,,,,,,,,,,,,,,,,,,,,,2230,-97.75522000,30.52419400,,100.00000000,100,false,,95,7/16/2023 12:48:00 AM,317.8 secs,,0,0,9.00000000,0,26.00000000,0,0,0,0,31,10.00000000,0,0,24,,,,,,,,,,,,,,,,,,,,,-97.7552200001398,30.5241940000829
180,1,180,2231,-97.75000100,30.50171100,,100.00000000,100,false,,98,7/16/2023 4:03:00 AM,11708.8 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,70.00000000,0,26,4,,,,,,,,,,,,,,,,,,,,,2231,-97.75000100,30.50171100,,100.00000000,100,false,,98,7/16/2023 4:03:00 AM,11708.8 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,70.00000000,0,26,4,,,,,,,,,,,,,,,,,,,,,-97.7500010003415,30.5017109997735
181,1,181,2232,-97.75000100,30.50620800,,100.00000000,100,false,,96,7/16/2023 4:09:00 AM,6.0 secs,,0,0,10.00000000,0,20.00000000,0,1,0,0,20,28.00000000,1,1,19,,,,,,,,,,,,,,,,,,,,,2232,-97.75000100,30.50620800,,100.00000000,100,false,,96,7/16/2023 4:09:00 AM,6.0 secs,,0,0,10.00000000,0,20.00000000,0,1,0,0,20,28.00000000,1,1,19,,,,,,,,,,,,,,,,,,,,,-97.7500010003415,30.5062079996762
182,1,182,2233,-97.75000100,30.51070400,,100.00000000,100,false,,95,7/16/2023 12:27:00 AM,210.7 secs,,0,0,5.00000000,0,5.00000000,0,25,0,0,17,22.00000000,0,9,17,,,,,,,,,,,,,,,,,,,,,2233,-97.75000100,30.51070400,,100.00000000,100,false,,95,7/16/2023 12:27:00 AM,210.7 secs,,0,0,5.00000000,0,5.00000000,0,25,0,0,17,22.00000000,0,9,17,,,,,,,,,,,,,,,,,,,,,-97.7500010003415,30.510703999899
183,1,183,2234,-97.75000100,30.51520100,,100.00000000,100,false,,93,7/16/2023 12:24:00 AM,136.2 secs,,0,0,0.00000000,0,0.00000000,0,0,0,3,0,48.00000000,0,33,16,,,,,,,,,,,,,,,,,,,,,2234,-97.75000100,30.51520100,,100.00000000,100,false,,93,7/16/2023 12:24:00 AM,136.2 secs,,0,0,0.00000000,0,0.00000000,0,0,0,3,0,48.00000000,0,33,16,,,,,,,,,,,,,,,,,,,,,-97.7500010003415,30.5152010002749
184,1,184,2235,-97.75000100,30.51969700,,100.00000000,100,false,,94,7/16/2023 12:21:00 AM,1036.1 secs,,0,0,0.00000000,0,0.00000000,0,0,0,5,0,56.00000000,0,29,10,,,,,,,,,,,,,,,,,,,,,2235,-97.75000100,30.51969700,,100.00000000,100,false,,94,7/16/2023 12:21:00 AM,1036.1 secs,,0,0,0.00000000,0,0.00000000,0,0,0,5,0,56.00000000,0,29,10,,,,,,,,,,,,,,,,,,,,,-97.7500010003415,30.5196970001955
185,1,185,2236,-97.75000100,30.52419400,,100.00000000,100,false,,98,7/16/2023 12:04:00 AM,162.9 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,72.00000000,0,23,5,,,,,,,,,,,,,,,,,,,,,2236,-97.75000100,30.52419400,,100.00000000,100,false,,98,7/16/2023 12:04:00 AM,162.9 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,72.00000000,0,23,5,,,,,,,,,,,,,,,,,,,,,-97.7500010003415,30.5241940000829
186,1,186,3500,-97.70880000,30.33708000,,100.00000000,100,false,,100,7/19/2023 4:21:00 PM,750.5 secs,,0,0,19.00000000,0,15.00000000,0,0,0,0,10,44.00000000,0,0,12,,,,,,,,,,,,,,,,,,,,,3500,-97.70880000,30.33708000,,100.00000000,100,false,,100,7/19/2023 4:21:00 PM,750.5 secs,,0,0,19.00000000,0,15.00000000,0,0,0,0,10,44.00000000,0,0,12,,,,,,,,,,,,,,,,,,,,,-97.7087999998041,30.3370800000119
187,1,187,3501,-97.72180000,30.32584000,,100.00000000,100,false,,100,7/19/2023 4:44:00 PM,1406.3 secs,,0,0,13.00000000,0,33.00000000,0,0,0,8,23,0.00000000,17,0,6,,,,,,,,,,,,,,,,,,,,,3501,-97.72180000,30.32584000,,100.00000000,100,false,,100,7/19/2023 4:44:00 PM,1406.3 secs,,0,0,13.00000000,0,33.00000000,0,0,0,8,23,0.00000000,17,0,6,,,,,,,,,,,,,,,,,,,,,-97.7217999999809,30.3258400001946
188,1,188,3502,-97.72180000,30.33033000,,100.00000000,100,false,,100,7/19/2023 4:52:00 PM,494.7 secs,,0,0,17.00000000,0,20.00000000,0,0,0,0,6,35.00000000,3,0,19,,,,,,,,,,,,,,,,,,,,,3502,-97.72180000,30.33033000,,100.00000000,100,false,,100,7/19/2023 4:52:00 PM,494.7 secs,,0,0,17.00000000,0,20.00000000,0,0,0,0,6,35.00000000,3,0,19,,,,,,,,,,,,,,,,,,,,,-97.7217999999809,30.330329999962
189,1,189,3503,-97.72180000,30.33483000,,100.00000000,100,false,,100,7/19/2023 4:58:00 PM,360.9 secs,,0,0,1.00000000,0,24.00000000,0,0,0,0,54,6.00000000,9,2,4,,,,,,,,,,,,,,,,,,,,,3503,-97.72180000,30.33483000,,100.00000000,100,false,,100,7/19/2023 4:58:00 PM,360.9 secs,,0,0,1.00000000,0,24.00000000,0,0,0,0,54,6.00000000,9,2,4,,,,,,,,,,,,,,,,,,,,,-97.7217999999809,30.3348300002673
190,1,190,3504,-97.72180000,30.33933000,,100.00000000,100,false,,100,7/19/2023 5:08:00 PM,581.9 secs,,0,0,6.00000000,0,12.00000000,0,0,0,1,19,38.00000000,3,0,21,,,,,,,,,,,,,,,,,,,,,3504,-97.72180000,30.33933000,,100.00000000,100,false,,100,7/19/2023 5:08:00 PM,581.9 secs,,0,0,6.00000000,0,12.00000000,0,0,0,1,19,38.00000000,3,0,21,,,,,,,,,,,,,,,,,,,,,-97.7217999999809,30.3393299999935
191,1,191,3505,-97.72180000,30.34382000,,100.00000000,100,false,,100,7/19/2023 5:29:00 PM,1221.9 secs,,0,0,15.00000000,0,20.00000000,0,0,0,0,14,30.00000000,1,0,20,,,,,,,,,,,,,,,,,,,,,3505,-97.72180000,30.34382000,,100.00000000,100,false,,100,7/19/2023 5:29:00 PM,1221.9 secs,,0,0,15.00000000,0,20.00000000,0,0,0,0,14,30.00000000,1,0,20,,,,,,,,,,,,,,,,,,,,,-97.7217999999809,30.3438199998612
192,1,192,3506,-97.72180000,30.34832000,,100.00000000,100,false,,100,7/19/2023 5:49:00 PM,1207.5 secs,,0,0,5.00000000,0,15.00000000,0,0,0,0,11,52.00000000,0,0,17,,,,,,,,,,,,,,,,,,,,,3506,-97.72180000,30.34832000,,100.00000000,100,false,,100,7/19/2023 5:49:00 PM,1207.5 secs,,0,0,5.00000000,0,15.00000000,0,0,0,0,11,52.00000000,0,0,17,,,,,,,,,,,,,,,,,,,,,-97.7217999999809,30.3483200002997
193,1,193,3507,-97.71660000,30.32584000,,100.00000000,100,false,,100,7/19/2023 5:50:00 PM,72.3 secs,,0,0,0.00000000,0,17.00000000,0,0,0,40,39,0.00000000,1,0,3,,,,,,,,,,,,,,,,,,,,,3507,-97.71660000,30.32584000,,100.00000000,100,false,,100,7/19/2023 5:50:00 PM,72.3 secs,,0,0,0.00000000,0,17.00000000,0,0,0,40,39,0.00000000,1,0,3,,,,,,,,,,,,,,,,,,,,,-97.7165999995509,30.3258400001946
194,1,194,3508,-97.71660000,30.33033000,,100.00000000,100,false,,100,7/19/2023 9:46:00 PM,14165.8 secs,,0,0,4.00000000,0,5.00000000,0,0,0,7,7,64.00000000,2,2,9,,,,,,,,,,,,,,,,,,,,,3508,-97.71660000,30.33033000,,100.00000000,100,false,,100,7/19/2023 9:46:00 PM,14165.8 secs,,0,0,4.00000000,0,5.00000000,0,0,0,7,7,64.00000000,2,2,9,,,,,,,,,,,,,,,,,,,,,-97.7165999995509,30.330329999962
195,1,195,3509,-97.71660000,30.33483000,,100.00000000,100,false,,100,7/19/2023 9:53:00 PM,395.8 secs,,0,0,9.00000000,0,30.00000000,0,0,0,0,18,20.00000000,13,0,10,,,,,,,,,,,,,,,,,,,,,3509,-97.71660000,30.33483000,,100.00000000,100,false,,100,7/19/2023 9:53:00 PM,395.8 secs,,0,0,9.00000000,0,30.00000000,0,0,0,0,18,20.00000000,13,0,10,,,,,,,,,,,,,,,,,,,,,-97.7165999995509,30.3348300002673
196,1,196,3510,-97.71660000,30.33933000,,100.00000000,100,false,,100,7/19/2023 9:59:00 PM,400.2 secs,,0,0,16.00000000,0,8.00000000,0,0,0,5,9,52.00000000,3,0,7,,,,,,,,,,,,,,,,,,,,,3510,-97.71660000,30.33933000,,100.00000000,100,false,,100,7/19/2023 9:59:00 PM,400.2 secs,,0,0,16.00000000,0,8.00000000,0,0,0,5,9,52.00000000,3,0,7,,,,,,,,,,,,,,,,,,,,,-97.7165999995509,30.3393299999935
197,1,197,3511,-97.71660000,30.34382000,,100.00000000,100,false,,100,7/19/2023 10:06:00 PM,411.9 secs,,0,0,31.00000000,0,23.00000000,0,0,0,0,41,1.00000000,0,0,4,,,,,,,,,,,,,,,,,,,,,3511,-97.71660000,30.34382000,,100.00000000,100,false,,100,7/19/2023 10:06:00 PM,411.9 secs,,0,0,31.00000000,0,23.00000000,0,0,0,0,41,1.00000000,0,0,4,,,,,,,,,,,,,,,,,,,,,-97.7165999995509,30.3438199998612
198,1,198,3512,-97.71660000,30.34832000,,100.00000000,100,false,,100,7/19/2023 10:51:00 PM,2707.6 secs,,0,0,18.00000000,0,20.00000000,0,0,0,2,15,35.00000000,2,0,8,,,,,,,,,,,,,,,,,,,,,3512,-97.71660000,30.34832000,,100.00000000,100,false,,100,7/19/2023 10:51:00 PM,2707.6 secs,,0,0,18.00000000,0,20.00000000,0,0,0,2,15,35.00000000,2,0,8,,,,,,,,,,,,,,,,,,,,,-97.7165999995509,30.3483200002997
199,1,199,3513,-97.71140000,30.32584000,,100.00000000,100,false,,100,7/19/2023 10:54:00 PM,155.9 secs,,0,0,2.00000000,0,18.00000000,0,0,0,0,62,6.00000000,0,1,11,,,,,,,,,,,,,,,,,,,,,3513,-97.71140000,30.32584000,,100.00000000,100,false,,100,7/19/2023 10:54:00 PM,155.9 secs,,0,0,2.00000000,0,18.00000000,0,0,0,0,62,6.00000000,0,1,11,,,,,,,,,,,,,,,,,,,,,-97.7114000000191,30.3258400001946
200,1,200,3514,-97.71140000,30.33033000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3514,-97.71140000,30.33033000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7114000000191,30.330329999962
201,1,201,3515,-97.71140000,30.33483000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3515,-97.71140000,30.33483000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7114000000191,30.3348300002673
202,1,202,3516,-97.71140000,30.33933000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3516,-97.71140000,30.33933000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7114000000191,30.3393299999935
203,1,203,3517,-97.71140000,30.34382000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3517,-97.71140000,30.34382000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7114000000191,30.3438199998612
204,1,204,3518,-97.71140000,30.34832000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3518,-97.71140000,30.34832000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7114000000191,30.3483200002997
205,1,205,3519,-97.70620000,30.32584000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3519,-97.70620000,30.32584000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.706199999589,30.3258400001946
206,1,206,3520,-97.70620000,30.33033000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3520,-97.70620000,30.33033000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.706199999589,30.330329999962
207,1,207,3521,-97.70620000,30.33483000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3521,-97.70620000,30.33483000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.706199999589,30.3348300002673
208,1,208,3522,-97.70620000,30.33933000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3522,-97.70620000,30.33933000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.706199999589,30.3393299999935
209,1,209,3523,-97.70620000,30.34382000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3523,-97.70620000,30.34382000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.706199999589,30.3438199998612
210,1,210,3524,-97.70620000,30.34832000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3524,-97.70620000,30.34832000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.706199999589,30.3483200002997
211,1,211,3525,-97.70100000,30.32584000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3525,-97.70100000,30.32584000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7010000000573,30.3258400001946
212,1,212,3526,-97.70100000,30.33033000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3526,-97.70100000,30.33033000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7010000000573,30.330329999962
213,1,213,3527,-97.70100000,30.33483000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3527,-97.70100000,30.33483000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7010000000573,30.3348300002673
214,1,214,3528,-97.70100000,30.33933000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3528,-97.70100000,30.33933000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7010000000573,30.3393299999935
215,1,215,3529,-97.70100000,30.34382000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3529,-97.70100000,30.34382000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7010000000573,30.3438199998612
216,1,216,3530,-97.70100000,30.34832000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3530,-97.70100000,30.34832000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.7010000000573,30.3483200002997
217,1,217,3531,-97.69580000,30.32584000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3531,-97.69580000,30.32584000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.6957999996272,30.3258400001946
218,1,218,3532,-97.69580000,30.33033000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3532,-97.69580000,30.33033000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.6957999996272,30.330329999962
219,1,219,3533,-97.69580000,30.33483000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3533,-97.69580000,30.33483000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.6957999996272,30.3348300002673
220,1,220,3534,-97.69580000,30.33933000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3534,-97.69580000,30.33933000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.6957999996272,30.3393299999935
221,1,221,3535,-97.69580000,30.34382000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3535,-97.69580000,30.34382000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.6957999996272,30.3438199998612
222,1,222,3536,-97.69580000,30.34832000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3536,-97.69580000,30.34832000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.6957999996272,30.3483200002997
223,1,223,8400,-97.88769704,30.20064491,,100.00000000,100,false,,100,7/22/2022 9:42:00 AM,83.9 secs,,0,0,82.00000000,0,0.00000000,,0,0,2,0,16.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,8400,-97.88769704,30.20064491,,100.00000000,100,false,,100,7/22/2022 9:42:00 AM,83.9 secs,,0,0,82.00000000,0,0.00000000,,0,0,2,0,16.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.8876970371341,30.2006449095132
224,1,224,8401,-97.90070250,30.18940341,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,8401,-97.90070250,30.18940341,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9007025008645,30.1894034055247
225,1,225,8402,-97.90070250,30.19390001,,100.00000000,100,false,,100,7/25/2022 3:20:00 AM,351.7 secs,,0,0,0.00000000,0,0.00000000,,0,39,0,6,54.00000000,0,1,0,,,,,,,,,,0,,,,,,,,,,,8402,-97.90070250,30.19390001,,100.00000000,100,false,,100,7/25/2022 3:20:00 AM,351.7 secs,,0,0,0.00000000,0,0.00000000,,0,39,0,6,54.00000000,0,1,0,,,,,,,,,,0,,,,,,,,,,,-97.9007025008645,30.1939000067747
226,1,226,8403,-97.90070250,30.19839661,,100.00000000,100,false,,100,7/25/2022 3:24:00 AM,221.5 secs,,0,0,0.00000000,0,5.00000000,,0,75,0,18,0.00000000,0,0,0,,,,,,,,,,2,,,,,,,,,,,8403,-97.90070250,30.19839661,,100.00000000,100,false,,100,7/25/2022 3:24:00 AM,221.5 secs,,0,0,0.00000000,0,5.00000000,,0,75,0,18,0.00000000,0,0,0,,,,,,,,,,2,,,,,,,,,,,-97.9007025008645,30.1983966084412
227,1,227,8404,-97.90070250,30.20289321,,100.00000000,100,false,,100,7/25/2022 3:29:00 AM,312.3 secs,,0,0,0.00000000,0,0.00000000,,0,0,0,0,28.00000000,0,72,0,,,,,,,,,,0,,,,,,,,,,,8404,-97.90070250,30.20289321,,100.00000000,100,false,,100,7/25/2022 3:29:00 AM,312.3 secs,,0,0,0.00000000,0,0.00000000,,0,0,0,0,28.00000000,0,72,0,,,,,,,,,,0,,,,,,,,,,,-97.9007025008645,30.2028932104778
228,1,228,8405,-97.90070250,30.20738981,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,8405,-97.90070250,30.20738981,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9007025008645,30.2073898120618
229,1,229,8406,-97.90070250,30.21188641,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,8406,-97.90070250,30.21188641,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.9007025008645,30.2118864139228
230,1,230,8407,-97.89550032,30.18940341,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,8407,-97.89550032,30.18940341,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.8955003148333,30.1894034055247
231,1,231,8408,-97.89550032,30.19390001,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,8408,-97.89550032,30.19390001,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.8955003148333,30.1939000067747
232,1,232,8409,-97.89550032,30.19839661,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,8409,-97.89550032,30.19839661,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.8955003148333,30.1983966084412
233,1,233,8410,-97.89550032,30.20289321,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,8410,-97.89550032,30.20289321,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.8955003148333,30.2028932104778
